,0
0,0.0
1,7.380738339540534e-11
2,1.476147667908107e-10
3,2.2142215018621605e-10
4,2.952295335816214e-10
5,3.690369169770267e-10
6,4.4284430037243204e-10
7,5.166516837678374e-10
8,5.904590671632428e-10
9,6.642664505586481e-10
10,7.380738339540535e-10
11,8.118812173494589e-10
12,8.856886007448643e-10
13,9.594959841402697e-10
14,1.033303367535675e-09
15,1.1071107509310802e-09
16,1.1809181343264855e-09
17,1.2547255177218908e-09
18,1.328532901117296e-09
19,1.4023402845127014e-09
20,1.4761476679081066e-09
21,1.549955051303512e-09
22,1.6237624346989172e-09
23,1.6975698180943225e-09
24,1.7713772014897278e-09
25,1.845184584885133e-09
26,1.9189919682805385e-09
27,1.992799351675944e-09
28,2.066606735071349e-09
29,2.1404141184667544e-09
30,2.2142215018621596e-09
31,2.288028885257565e-09
32,2.36183626865297e-09
33,2.4356436520483755e-09
34,2.5094510354437808e-09
35,2.583258418839186e-09
36,2.6570658022345913e-09
37,2.7308731856299966e-09
38,2.804680569025402e-09
39,2.878487952420807e-09
40,2.9522953358162124e-09
41,3.0261027192116177e-09
42,3.099910102607023e-09
43,3.1737174860024283e-09
44,3.2475248693978336e-09
45,3.321332252793239e-09
46,3.395139636188644e-09
47,3.4689470195840494e-09
48,3.5427544029794547e-09
49,3.61656178637486e-09
50,3.6903691697702652e-09
51,3.7641765531656705e-09
52,3.837983936561076e-09
53,3.911791319956482e-09
54,3.985598703351888e-09
55,4.059406086747293e-09
56,4.133213470142699e-09
57,4.207020853538105e-09
58,4.28082823693351e-09
59,4.354635620328916e-09
60,4.428443003724322e-09
61,4.5022503871197275e-09
62,4.576057770515133e-09
63,4.649865153910539e-09
64,4.7236725373059445e-09
65,4.79747992070135e-09
66,4.871287304096756e-09
67,4.945094687492162e-09
68,5.018902070887567e-09
69,5.092709454282973e-09
70,5.166516837678379e-09
71,5.240324221073784e-09
72,5.31413160446919e-09
73,5.387938987864596e-09
74,5.4617463712600015e-09
75,5.535553754655407e-09
76,5.609361138050813e-09
77,5.6831685214462185e-09
78,5.756975904841624e-09
79,5.83078328823703e-09
80,5.904590671632436e-09
81,5.978398055027841e-09
82,6.052205438423247e-09
83,6.126012821818653e-09
84,6.199820205214058e-09
85,6.273627588609464e-09
86,6.34743497200487e-09
87,6.4212423554002755e-09
88,6.495049738795681e-09
89,6.568857122191087e-09
90,6.6426645055864926e-09
91,6.716471888981898e-09
92,6.790279272377304e-09
93,6.86408665577271e-09
94,6.937894039168115e-09
95,7.011701422563521e-09
96,7.085508805958927e-09
97,7.1593161893543324e-09
98,7.233123572749738e-09
99,7.306930956145144e-09
100,7.3807383395405495e-09
101,7.454545722935955e-09
102,7.528353106331361e-09
103,7.602160489726767e-09
104,7.675967873122172e-09
105,7.749775256517578e-09
106,7.823582639912984e-09
107,7.89739002330839e-09
108,7.971197406703795e-09
109,8.0450047900992e-09
110,8.118812173494606e-09
111,8.192619556890012e-09
112,8.266426940285418e-09
113,8.340234323680824e-09
114,8.41404170707623e-09
115,8.487849090471635e-09
116,8.56165647386704e-09
117,8.635463857262446e-09
118,8.709271240657852e-09
119,8.783078624053258e-09
120,8.856886007448663e-09
121,8.930693390844069e-09
122,9.004500774239475e-09
123,9.07830815763488e-09
124,9.152115541030286e-09
125,9.225922924425692e-09
126,9.299730307821098e-09
127,9.373537691216503e-09
128,9.447345074611909e-09
129,9.521152458007315e-09
130,9.59495984140272e-09
131,9.668767224798126e-09
132,9.742574608193532e-09
133,9.816381991588937e-09
134,9.890189374984343e-09
135,9.963996758379749e-09
136,1.0037804141775154e-08
137,1.011161152517056e-08
138,1.0185418908565966e-08
139,1.0259226291961372e-08
140,1.0333033675356777e-08
141,1.0406841058752183e-08
142,1.0480648442147589e-08
143,1.0554455825542994e-08
144,1.06282632089384e-08
145,1.0702070592333806e-08
146,1.0775877975729211e-08
147,1.0849685359124617e-08
148,1.0923492742520023e-08
149,1.0997300125915428e-08
150,1.1071107509310834e-08
151,1.114491489270624e-08
152,1.1218722276101646e-08
153,1.1292529659497051e-08
154,1.1366337042892457e-08
155,1.1440144426287863e-08
156,1.1513951809683268e-08
157,1.1587759193078674e-08
158,1.166156657647408e-08
159,1.1735373959869485e-08
160,1.1809181343264891e-08
161,1.1882988726660297e-08
162,1.1956796110055702e-08
163,1.2030603493451108e-08
164,1.2104410876846514e-08
165,1.217821826024192e-08
166,1.2252025643637325e-08
167,1.2325833027032731e-08
168,1.2399640410428137e-08
169,1.2473447793823542e-08
170,1.2547255177218948e-08
171,1.2621062560614354e-08
172,1.269486994400976e-08
173,1.2768677327405165e-08
174,1.284248471080057e-08
175,1.2916292094195977e-08
176,1.2990099477591382e-08
177,1.3063906860986788e-08
178,1.3137714244382194e-08
179,1.32115216277776e-08
180,1.3285329011173005e-08
181,1.335913639456841e-08
182,1.3432943777963816e-08
183,1.3506751161359222e-08
184,1.3580558544754628e-08
185,1.3654365928150033e-08
186,1.3728173311545439e-08
187,1.3801980694940845e-08
188,1.387578807833625e-08
189,1.3949595461731656e-08
190,1.4023402845127062e-08
191,1.4097210228522468e-08
192,1.4171017611917873e-08
193,1.4244824995313279e-08
194,1.4318632378708685e-08
195,1.439243976210409e-08
196,1.4466247145499496e-08
197,1.4540054528894902e-08
198,1.4613861912290307e-08
199,1.4687669295685713e-08
200,1.4761476679081119e-08
201,1.4835284062476525e-08
202,1.490909144587193e-08
203,1.4982898829267334e-08
204,1.5056706212662738e-08
205,1.5130513596058142e-08
206,1.5204320979453546e-08
207,1.527812836284895e-08
208,1.5351935746244354e-08
209,1.542574312963976e-08
210,1.5499550513035163e-08
211,1.5573357896430567e-08
212,1.564716527982597e-08
213,1.5720972663221375e-08
214,1.579478004661678e-08
215,1.5868587430012183e-08
216,1.5942394813407587e-08
217,1.601620219680299e-08
218,1.6090009580198395e-08
219,1.61638169635938e-08
220,1.6237624346989203e-08
221,1.6311431730384607e-08
222,1.638523911378001e-08
223,1.6459046497175415e-08
224,1.653285388057082e-08
225,1.6606661263966223e-08
226,1.6680468647361627e-08
227,1.675427603075703e-08
228,1.6828083414152435e-08
229,1.690189079754784e-08
230,1.6975698180943243e-08
231,1.7049505564338647e-08
232,1.712331294773405e-08
233,1.7197120331129455e-08
234,1.727092771452486e-08
235,1.7344735097920264e-08
236,1.7418542481315668e-08
237,1.749234986471107e-08
238,1.7566157248106476e-08
239,1.763996463150188e-08
240,1.7713772014897284e-08
241,1.7787579398292688e-08
242,1.7861386781688092e-08
243,1.7935194165083496e-08
244,1.80090015484789e-08
245,1.8082808931874304e-08
246,1.8156616315269708e-08
247,1.8230423698665112e-08
248,1.8304231082060516e-08
249,1.837803846545592e-08
250,1.8451845848851324e-08
251,1.8525653232246728e-08
252,1.8599460615642132e-08
253,1.8673267999037536e-08
254,1.874707538243294e-08
255,1.8820882765828344e-08
256,1.889469014922375e-08
257,1.8968497532619152e-08
258,1.9042304916014556e-08
259,1.911611229940996e-08
260,1.9189919682805365e-08
261,1.926372706620077e-08
262,1.9337534449596173e-08
263,1.9411341832991577e-08
264,1.948514921638698e-08
265,1.9558956599782385e-08
266,1.963276398317779e-08
267,1.9706571366573193e-08
268,1.9780378749968597e-08
269,1.9854186133364e-08
270,1.9927993516759405e-08
271,2.000180090015481e-08
272,2.0075608283550213e-08
273,2.0149415666945617e-08
274,2.022322305034102e-08
275,2.0297030433736425e-08
276,2.037083781713183e-08
277,2.0444645200527233e-08
278,2.0518452583922637e-08
279,2.059225996731804e-08
280,2.0666067350713445e-08
281,2.073987473410885e-08
282,2.0813682117504253e-08
283,2.0887489500899657e-08
284,2.096129688429506e-08
285,2.1035104267690465e-08
286,2.110891165108587e-08
287,2.1182719034481274e-08
288,2.1256526417876678e-08
289,2.133033380127208e-08
290,2.1404141184667486e-08
291,2.147794856806289e-08
292,2.1551755951458294e-08
293,2.1625563334853698e-08
294,2.1699370718249102e-08
295,2.1773178101644506e-08
296,2.184698548503991e-08
297,2.1920792868435314e-08
298,2.1994600251830718e-08
299,2.2068407635226122e-08
300,2.2142215018621526e-08
301,2.221602240201693e-08
302,2.2289829785412334e-08
303,2.2363637168807738e-08
304,2.2437444552203142e-08
305,2.2511251935598546e-08
306,2.258505931899395e-08
307,2.2658866702389354e-08
308,2.273267408578476e-08
309,2.2806481469180162e-08
310,2.2880288852575566e-08
311,2.295409623597097e-08
312,2.3027903619366375e-08
313,2.310171100276178e-08
314,2.3175518386157183e-08
315,2.3249325769552587e-08
316,2.332313315294799e-08
317,2.3396940536343395e-08
318,2.34707479197388e-08
319,2.3544555303134203e-08
320,2.3618362686529607e-08
321,2.369217006992501e-08
322,2.3765977453320415e-08
323,2.383978483671582e-08
324,2.3913592220111223e-08
325,2.3987399603506627e-08
326,2.406120698690203e-08
327,2.4135014370297435e-08
328,2.420882175369284e-08
329,2.4282629137088243e-08
330,2.4356436520483647e-08
331,2.443024390387905e-08
332,2.4504051287274455e-08
333,2.457785867066986e-08
334,2.4651666054065263e-08
335,2.4725473437460667e-08
336,2.479928082085607e-08
337,2.4873088204251476e-08
338,2.494689558764688e-08
339,2.5020702971042284e-08
340,2.5094510354437688e-08
341,2.5168317737833092e-08
342,2.5242125121228496e-08
343,2.53159325046239e-08
344,2.5389739888019304e-08
345,2.5463547271414708e-08
346,2.5537354654810112e-08
347,2.5611162038205516e-08
348,2.568496942160092e-08
349,2.5758776804996324e-08
350,2.5832584188391728e-08
351,2.5906391571787132e-08
352,2.5980198955182536e-08
353,2.605400633857794e-08
354,2.6127813721973344e-08
355,2.6201621105368748e-08
356,2.6275428488764152e-08
357,2.6349235872159556e-08
358,2.642304325555496e-08
359,2.6496850638950364e-08
360,2.657065802234577e-08
361,2.6644465405741172e-08
362,2.6718272789136576e-08
363,2.679208017253198e-08
364,2.6865887555927385e-08
365,2.693969493932279e-08
366,2.7013502322718193e-08
367,2.7087309706113597e-08
368,2.7161117089509e-08
369,2.7234924472904405e-08
370,2.730873185629981e-08
371,2.7382539239695213e-08
372,2.7456346623090617e-08
373,2.753015400648602e-08
374,2.7603961389881425e-08
375,2.767776877327683e-08
376,2.7751576156672233e-08
377,2.7825383540067637e-08
378,2.789919092346304e-08
379,2.7972998306858445e-08
