,0
0,0.0
1,6.642664505586481e-11
2,1.3285329011172962e-10
3,1.9927993516759442e-10
4,2.6570658022345925e-10
5,3.3213322527932407e-10
6,3.985598703351889e-10
7,4.649865153910537e-10
8,5.314131604469185e-10
9,5.978398055027833e-10
10,6.64266450558648e-10
11,7.306930956145128e-10
12,7.971197406703776e-10
13,8.635463857262424e-10
14,9.299730307821071e-10
15,9.96399675837972e-10
16,1.0628263208938368e-09
17,1.1292529659497017e-09
18,1.1956796110055665e-09
19,1.2621062560614314e-09
20,1.3285329011172963e-09
21,1.3949595461731612e-09
22,1.461386191229026e-09
23,1.527812836284891e-09
24,1.5942394813407558e-09
25,1.6606661263966207e-09
26,1.7270927714524855e-09
27,1.7935194165083504e-09
28,1.8599460615642153e-09
29,1.92637270662008e-09
30,1.992799351675945e-09
31,2.05922599673181e-09
32,2.1256526417876748e-09
33,2.1920792868435397e-09
34,2.2585059318994045e-09
35,2.3249325769552694e-09
36,2.3913592220111343e-09
37,2.457785867066999e-09
38,2.524212512122864e-09
39,2.590639157178729e-09
40,2.657065802234594e-09
41,2.7234924472904587e-09
42,2.7899190923463236e-09
43,2.8563457374021884e-09
44,2.9227723824580533e-09
45,2.989199027513918e-09
46,3.055625672569783e-09
47,3.122052317625648e-09
48,3.188478962681513e-09
49,3.2549056077373777e-09
50,3.3213322527932426e-09
51,3.3877588978491074e-09
52,3.4541855429049723e-09
53,3.520612187960837e-09
54,3.587038833016702e-09
55,3.653465478072567e-09
56,3.719892123128432e-09
57,3.786318768184297e-09
58,3.852745413240161e-09
59,3.919172058296026e-09
60,3.98559870335189e-09
61,4.0520253484077545e-09
62,4.118451993463619e-09
63,4.1848786385194835e-09
64,4.251305283575348e-09
65,4.317731928631212e-09
66,4.384158573687077e-09
67,4.450585218742941e-09
68,4.517011863798806e-09
69,4.58343850885467e-09
70,4.649865153910535e-09
71,4.716291798966399e-09
72,4.782718444022264e-09
73,4.849145089078128e-09
74,4.9155717341339926e-09
75,4.981998379189857e-09
76,5.0484250242457215e-09
77,5.114851669301586e-09
78,5.18127831435745e-09
79,5.247704959413315e-09
80,5.314131604469179e-09
81,5.380558249525044e-09
82,5.446984894580908e-09
83,5.513411539636773e-09
84,5.579838184692637e-09
85,5.646264829748502e-09
86,5.712691474804366e-09
87,5.7791181198602306e-09
88,5.845544764916095e-09
89,5.9119714099719595e-09
90,5.978398055027824e-09
91,6.044824700083688e-09
92,6.111251345139553e-09
93,6.177677990195417e-09
94,6.244104635251282e-09
95,6.310531280307146e-09
96,6.376957925363011e-09
97,6.443384570418875e-09
98,6.50981121547474e-09
99,6.576237860530604e-09
100,6.6426645055864686e-09
101,6.709091150642333e-09
102,6.7755177956981975e-09
103,6.841944440754062e-09
104,6.9083710858099264e-09
105,6.974797730865791e-09
106,7.041224375921655e-09
107,7.10765102097752e-09
108,7.174077666033384e-09
109,7.240504311089249e-09
110,7.306930956145113e-09
111,7.373357601200978e-09
112,7.439784246256842e-09
113,7.506210891312707e-09
114,7.572637536368572e-09
115,7.639064181424437e-09
116,7.705490826480302e-09
117,7.771917471536168e-09
118,7.838344116592033e-09
119,7.904770761647898e-09
120,7.971197406703764e-09
121,8.037624051759629e-09
122,8.104050696815494e-09
123,8.17047734187136e-09
124,8.236903986927225e-09
125,8.30333063198309e-09
126,8.369757277038955e-09
127,8.43618392209482e-09
128,8.502610567150686e-09
129,8.569037212206551e-09
130,8.635463857262417e-09
131,8.701890502318282e-09
132,8.768317147374147e-09
133,8.834743792430012e-09
134,8.901170437485878e-09
135,8.967597082541743e-09
136,9.034023727597608e-09
137,9.100450372653474e-09
138,9.166877017709339e-09
139,9.233303662765204e-09
140,9.29973030782107e-09
141,9.366156952876935e-09
142,9.4325835979328e-09
143,9.499010242988665e-09
144,9.56543688804453e-09
145,9.631863533100396e-09
146,9.698290178156261e-09
147,9.764716823212126e-09
148,9.831143468267992e-09
149,9.897570113323857e-09
150,9.963996758379722e-09
151,1.0030423403435588e-08
152,1.0096850048491453e-08
153,1.0163276693547318e-08
154,1.0229703338603183e-08
155,1.0296129983659049e-08
156,1.0362556628714914e-08
157,1.042898327377078e-08
158,1.0495409918826645e-08
159,1.056183656388251e-08
160,1.0628263208938375e-08
161,1.069468985399424e-08
162,1.0761116499050106e-08
163,1.0827543144105971e-08
164,1.0893969789161836e-08
165,1.0960396434217702e-08
166,1.1026823079273567e-08
167,1.1093249724329432e-08
168,1.1159676369385298e-08
169,1.1226103014441163e-08
170,1.1292529659497028e-08
171,1.1358956304552893e-08
172,1.1425382949608759e-08
173,1.1491809594664624e-08
174,1.155823623972049e-08
175,1.1624662884776355e-08
176,1.169108952983222e-08
177,1.1757516174888085e-08
178,1.182394281994395e-08
179,1.1890369464999816e-08
180,1.1956796110055681e-08
181,1.2023222755111546e-08
182,1.2089649400167412e-08
183,1.2156076045223277e-08
184,1.2222502690279142e-08
185,1.2288929335335007e-08
186,1.2355355980390873e-08
187,1.2421782625446738e-08
188,1.2488209270502603e-08
189,1.2554635915558469e-08
190,1.2621062560614334e-08
191,1.26874892056702e-08
192,1.2753915850726064e-08
193,1.282034249578193e-08
194,1.2886769140837795e-08
195,1.295319578589366e-08
196,1.3019622430949526e-08
197,1.3086049076005391e-08
198,1.3152475721061256e-08
199,1.3218902366117121e-08
200,1.3285329011172987e-08
201,1.3351755656228852e-08
202,1.3418182301284717e-08
203,1.3484608946340583e-08
204,1.3551035591396448e-08
205,1.3617462236452313e-08
206,1.3683888881508179e-08
207,1.3750315526564044e-08
208,1.3816742171619909e-08
209,1.3883168816675774e-08
210,1.394959546173164e-08
211,1.4016022106787505e-08
212,1.408244875184337e-08
213,1.4148875396899236e-08
214,1.4215302041955101e-08
215,1.4281728687010966e-08
216,1.4348155332066831e-08
217,1.4414581977122697e-08
218,1.4481008622178562e-08
219,1.4547435267234427e-08
220,1.4613861912290293e-08
221,1.4680288557346158e-08
222,1.4746715202402023e-08
223,1.4813141847457888e-08
224,1.4879568492513754e-08
225,1.4945995137569617e-08
226,1.5012421782625483e-08
227,1.5078848427681348e-08
228,1.5145275072737213e-08
229,1.521170171779308e-08
230,1.5278128362848944e-08
231,1.534455500790481e-08
232,1.5410981652960674e-08
233,1.547740829801654e-08
234,1.5543834943072405e-08
235,1.561026158812827e-08
236,1.5676688233184136e-08
237,1.574311487824e-08
238,1.5809541523295866e-08
239,1.587596816835173e-08
240,1.5942394813407597e-08
241,1.6008821458463462e-08
242,1.6075248103519327e-08
243,1.6141674748575193e-08
244,1.6208101393631058e-08
245,1.6274528038686923e-08
246,1.634095468374279e-08
247,1.6407381328798654e-08
248,1.647380797385452e-08
249,1.6540234618910384e-08
250,1.660666126396625e-08
251,1.6673087909022115e-08
252,1.673951455407798e-08
253,1.6805941199133845e-08
254,1.687236784418971e-08
255,1.6938794489245576e-08
256,1.700522113430144e-08
257,1.7071647779357307e-08
258,1.7138074424413172e-08
259,1.7204501069469037e-08
260,1.7270927714524903e-08
261,1.7337354359580768e-08
262,1.7403781004636633e-08
263,1.74702076496925e-08
264,1.7536634294748364e-08
265,1.760306093980423e-08
266,1.7669487584860094e-08
267,1.773591422991596e-08
268,1.7802340874971825e-08
269,1.786876752002769e-08
270,1.7935194165083555e-08
271,1.800162081013942e-08
272,1.8068047455195286e-08
273,1.813447410025115e-08
274,1.8200900745307017e-08
275,1.8267327390362882e-08
276,1.8333754035418747e-08
277,1.8400180680474612e-08
278,1.8466607325530478e-08
279,1.8533033970586343e-08
280,1.8599460615642208e-08
281,1.8665887260698074e-08
282,1.873231390575394e-08
283,1.8798740550809804e-08
284,1.886516719586567e-08
